1168,1,1,0.0603872
1168,1,1,0.0607409
1168,1,1,0.0600319
1168,2,1,0.196807
1168,2,1,0.2452
1168,2,1,0.19003
1168,4,1,3.45923
1168,4,1,3.90704
1168,4,1,3.45583
1168,8,1,5.395
1168,8,1,5.45436
1168,8,1,4.53896
1168,16,1,10.7055
1168,16,1,10.5507
1168,16,1,10.2593
1168,24,1,17.3402
1168,24,1,18.5362
1168,24,1,17.2604
1168,32,1,26.1056
1168,32,1,25.1663
1168,32,1,27.9486
